belong,l_type,name,point,tname,time
공과 응용컴퓨터공학과,공학소양,공학멘토링,0,최상일,
공과 응용컴퓨터공학과,공학소양,공학멘토링,0,최상일,
공과 응용컴퓨터공학과,공학소양,공학멘토링,0,최상일,
공과 응용컴퓨터공학과,공학소양,공학멘토링,0,김대원,
공과 응용컴퓨터공학과,공학소양,공학멘토링,0,김대원,
공과 응용컴퓨터공학과,공학소양,공학멘토링,0,김대원,
공과 응용컴퓨터공학과,공학소양,공학멘토링,0,김대원,
공과 응용컴퓨터공학과,공학소양,공학멘토링,0,박경신,
공과 응용컴퓨터공학과,공학소양,공학멘토링,0,박경신,
공과 응용컴퓨터공학과,공학소양,공학멘토링,0,박경신,
공과 응용컴퓨터공학과,공학소양,공학멘토링,0,박경신,
공과 응용컴퓨터공학과,공학소양,공학멘토링,0,박태근,
공과 응용컴퓨터공학과,공학소양,공학멘토링,0,박태근,
공과 응용컴퓨터공학과,공학소양,공학멘토링,0,박태근,
공과 응용컴퓨터공학과,공학소양,공학멘토링,0,박태근,
공과 응용컴퓨터공학과,공학기초(수학),공학수학2,3,박진경,"수15,16,17,18,19(2공105)"
공과 응용컴퓨터공학과,공학기초(수학),공학수학2,3,박진경,"금9,10,11,12,13,14(2공105)"
공과 응용컴퓨터공학과,전공선택,국내인턴십1(응용컴),18,나연묵,
공과 응용컴퓨터공학과,전공선택,국내인턴십2(응용컴),12,나연묵,
공과 응용컴퓨터공학과,전공선택,국외인턴십1(응용컴),18,나연묵,
공과 응용컴퓨터공학과,전공선택,국외인턴십2(응용컴),12,나연묵,
공과 응용컴퓨터공학과,공학소양,기술과경영,2,유봉호,"수5,6,7,8(서관B104)"
공과 응용컴퓨터공학과,전공선택,논리회로(원어),3,김규철,"화5,6,7/금5,6,7(2공524)"
공과 응용컴퓨터공학과,전공선택,데이터베이스설계(원어),3,나연묵,"월1,2,3/화4,5,6(2공521)"
공과 응용컴퓨터공학과,전공선택,데이터통신(원어),3,최천원,"월7,8,9/화7,8,9(2공105)"
공과 응용컴퓨터공학과,전공필수,디지털논리회로실험,1,김규철,"월4,5,6,7(2공421)"
공과 응용컴퓨터공학과,전공필수,디지털논리회로실험,1,김규철,"월15,16,17,18(2공421)"
공과 응용컴퓨터공학과,전공필수,디지털논리회로실험,1,김규철,"수5,6,7,8(2공421)"
공과 응용컴퓨터공학과,전공필수,디지털논리회로실험,1,김규철,"목15,16,17,18(2공421)"
공과 응용컴퓨터공학과,전공선택,로봇공학개론(원어),3,최용근,"화4,5,6/수1,2,3(2공105)"
공과 응용컴퓨터공학과,전공선택,분산처리(원어),3,김승훈,"월4,5,6/목4,5,6(2공105)"
공과 응용컴퓨터공학과,전공선택,선형대수,3,안효창,"월9,10,11,12,13,14(2공524)"
공과 응용컴퓨터공학과,전공선택,신호및시스템(원어),3,최상일,"화1,2,3/수12,13,14(2공524)"
공과 응용컴퓨터공학과,전공선택,알고리즘(원어),3,나연묵,"월4,5,6/목1,2,3(2공524)"
공과 응용컴퓨터공학과,전공필수,응용컴퓨터공학종합설계2(원어),3,김준모,"화10,11,12,13,14,15(2공521)"
공과 응용컴퓨터공학과,전공필수,응용컴퓨터공학종합설계2(원어),3,김승훈,"수1,2,3,4,5,6(2공521)"
공과 응용컴퓨터공학과,전공필수,응용컴퓨터공학종합설계2(원어),3,김준모,"목10,11,12,13,14,15(2공521)"
공과 응용컴퓨터공학과,전공선택,응용컴퓨터공학프로그래밍2(원어),3,김규철,"월1,2,3/화10,11,12(3공519)"
공과 응용컴퓨터공학과,전공선택,응용컴퓨터공학프로그래밍2,3,김대원,"목15,16,17,18,19(3공519)"
공과 응용컴퓨터공학과,전공선택,이산수학(원어),3,김준모,"수9,10,11/금1,2,3(2공524)"
공과 응용컴퓨터공학과,공학기초(기초과학영역),일반물리학2,3,김연중,"목1,2,3,4,5,6(3공503)"
공과 응용컴퓨터공학과,공학기초(기초과학영역),일반물리학실험2,1,,"금1,2,3,4(자연B111)"
공과 응용컴퓨터공학과,공학기초(수학),일반수학2,3,박진경,"수9,10,11,12,13,14(3공504)"
공과 응용컴퓨터공학과,공학기초(수학),일반수학2,3,박진경,"목9,10,11,12,13,14(2공524)"
공과 응용컴퓨터공학과,공학기초(기초과학영역),일반화학2,3,이재근,"월9,10,11,12,13,14(3공110)"
